event_id,inv_id,timestamp_debut,timestamp_fin,duree_minutes,peak_error,dtw_distance,mean_error,gradient_montee,gradient_descente
7190,12,2021-05-21 20:05,2021-05-21 20:15,15,0.0677,0.0,0.0474,0.05,-0.03
7191,12,2021-05-24 05:50,2021-05-24 06:10,25,0.0868,0.0,0.0608,0.05,-0.03
7192,12,2021-05-24 13:10,2021-05-24 14:10,65,0.6072,0.0,0.425,0.05,-0.03
7193,12,2021-05-24 16:10,2021-05-24 16:45,40,0.3538,0.0,0.2477,0.05,-0.03
7194,12,2021-05-24 18:55,2021-05-24 19:05,15,0.0639,0.0,0.0447,0.05,-0.03
7195,12,2021-05-27 17:50,2021-05-27 18:10,25,0.4063,0.0,0.2844,0.05,-0.03
7196,12,2021-06-08 14:20,2021-06-08 15:50,95,0.4419,0.0,0.3093,0.05,-0.03
7197,12,2021-06-08 19:20,2021-06-08 19:30,15,0.068,0.0,0.0476,0.05,-0.03
7198,12,2021-06-09 05:50,2021-06-09 06:05,20,0.0537,0.0,0.0376,0.05,-0.03
7199,12,2021-06-09 13:05,2021-06-09 13:20,20,0.5913,0.0,0.4139,0.05,-0.03
7200,12,2021-06-09 14:30,2021-06-09 16:25,120,0.3536,0.0,0.2475,0.05,-0.03
7201,12,2021-06-09 18:45,2021-06-09 19:10,30,0.1644,0.0,0.1151,0.05,-0.03
7202,12,2021-06-12 07:00,2021-06-12 07:10,15,0.0657,0.0,0.046,0.05,-0.03
7203,12,2021-06-12 08:00,2021-06-12 08:25,30,0.1488,0.0,0.1042,0.05,-0.03
7204,12,2021-06-12 10:30,2021-06-12 11:10,45,0.1452,0.0,0.1016,0.05,-0.03
7205,12,2021-06-12 11:45,2021-06-12 12:55,75,0.2781,0.0,0.1947,0.05,-0.03
7206,12,2021-06-12 13:30,2021-06-12 13:40,15,0.4804,0.0,0.3363,0.05,-0.03
7207,12,2021-06-12 14:30,2021-06-12 14:55,30,0.4326,0.0,0.3028,0.05,-0.03
7208,12,2021-06-12 17:15,2021-06-12 18:45,95,0.4374,0.0,0.3062,0.05,-0.03
7209,12,2021-06-14 05:40,2021-06-14 05:50,15,0.0797,0.0,0.0558,0.05,-0.03
7210,12,2021-06-14 08:00,2021-06-14 09:10,75,0.3385,0.0,0.237,0.05,-0.03
7211,12,2021-06-14 10:15,2021-06-14 10:50,40,0.4878,0.0,0.3415,0.05,-0.03
7212,12,2021-06-14 11:50,2021-06-14 12:00,15,0.4042,0.0,0.2829,0.05,-0.03
7213,12,2021-06-14 12:35,2021-06-14 12:45,15,0.5065,0.0,0.3545,0.05,-0.03
7214,12,2021-06-14 13:30,2021-06-14 13:40,15,0.5316,0.0,0.3721,0.05,-0.03
7215,12,2021-06-14 14:30,2021-06-14 14:40,15,0.6646,0.0,0.4652,0.05,-0.03
7216,12,2021-06-14 19:15,2021-06-14 19:40,30,0.1013,0.0,0.0709,0.05,-0.03
7217,12,2021-06-14 20:20,2021-06-14 20:30,15,0.0504,0.0,0.0353,0.05,-0.03
7218,12,2021-07-11 13:25,2021-07-11 13:35,15,0.8247,0.0,0.5773,0.05,-0.03
7219,12,2021-07-14 09:15,2021-07-14 09:30,20,0.4512,0.0,0.3158,0.05,-0.03
7220,12,2021-07-18 06:20,2021-07-18 07:20,65,0.1979,0.0,0.1385,0.05,-0.03
7221,12,2021-07-18 08:15,2021-07-18 08:45,35,0.2903,0.0,0.2032,0.05,-0.03
7222,12,2021-08-22 13:20,2021-08-22 14:05,50,0.8252,0.0,0.5776,0.05,-0.03
7223,12,2021-08-26 09:50,2021-08-26 10:55,70,0.658,0.0,0.4606,0.05,-0.03
7224,12,2021-08-26 12:05,2021-08-26 12:15,15,0.0893,0.0,0.0625,0.05,-0.03
7225,12,2021-08-26 13:25,2021-08-26 14:05,45,0.7689,0.0,0.5382,0.05,-0.03
7226,12,2021-08-26 15:50,2021-08-26 17:05,80,0.5286,0.0,0.37,0.05,-0.03
7227,12,2021-08-26 17:45,2021-08-26 17:55,15,0.4027,0.0,0.2819,0.05,-0.03
7228,12,2021-08-27 08:40,2021-08-27 09:55,80,0.4604,0.0,0.3223,0.05,-0.03
7229,12,2021-08-27 11:40,2021-08-27 13:15,100,0.7161,0.0,0.5013,0.05,-0.03
7230,12,2021-08-27 15:00,2021-08-27 16:15,80,0.303,0.0,0.2121,0.05,-0.03
7231,12,2021-08-28 09:00,2021-08-28 09:55,60,0.0881,0.0,0.0617,0.05,-0.03
7232,12,2021-08-28 11:45,2021-08-28 13:40,120,0.4967,0.0,0.3477,0.05,-0.03
7233,12,2021-08-28 16:05,2021-08-28 16:15,15,0.0503,0.0,0.0352,0.05,-0.03
7234,12,2021-08-31 10:00,2021-08-31 11:10,75,0.6625,0.0,0.4637,0.05,-0.03
7235,12,2021-08-31 12:05,2021-08-31 13:55,115,0.402,0.0,0.2814,0.05,-0.03
7236,12,2021-08-31 15:50,2021-08-31 16:15,30,0.0562,0.0,0.0393,0.05,-0.03
7237,12,2021-09-11 06:35,2021-09-11 07:35,65,0.1158,0.0,0.0811,0.05,-0.03
7238,12,2021-09-11 12:10,2021-09-11 15:25,200,0.6096,0.0,0.4267,0.05,-0.03
7239,12,2021-09-11 18:15,2021-09-11 19:40,90,0.1628,0.0,0.114,0.05,-0.03
7240,12,2021-09-17 08:55,2021-09-17 09:25,35,0.2172,0.0,0.152,0.05,-0.03
7241,12,2021-09-17 10:20,2021-09-17 11:30,75,0.5623,0.0,0.3936,0.05,-0.03
7242,12,2021-09-18 08:55,2021-09-18 10:40,110,0.527,0.0,0.3689,0.05,-0.03
7243,12,2021-09-18 11:35,2021-09-18 13:55,145,0.51,0.0,0.357,0.05,-0.03
7244,12,2021-09-18 15:25,2021-09-18 18:10,170,0.0732,0.0,0.0512,0.05,-0.03
7245,12,2021-09-20 06:45,2021-09-20 07:35,55,0.1057,0.0,0.074,0.05,-0.03
7246,12,2021-09-20 10:40,2021-09-20 13:50,195,0.6049,0.0,0.4234,0.05,-0.03
7247,12,2021-09-22 10:00,2021-09-22 10:10,15,0.1725,0.0,0.1207,0.05,-0.03
7248,12,2021-09-22 11:05,2021-09-22 12:05,65,0.1642,0.0,0.1149,0.05,-0.03
7249,12,2021-09-22 13:35,2021-09-22 13:45,15,0.8041,0.0,0.5629,0.05,-0.03
7250,12,2021-12-07 09:10,2021-12-07 09:20,15,0.1795,0.0,0.1256,0.05,-0.03
7251,12,2021-12-07 13:30,2021-12-07 13:40,15,0.7331,0.0,0.5132,0.05,-0.03
7252,12,2022-03-29 09:50,2022-03-29 10:55,70,0.4768,0.0,0.3338,0.05,-0.03
7253,12,2022-03-29 16:15,2022-03-29 16:35,25,0.2682,0.0,0.1877,0.05,-0.03
7254,12,2022-03-29 18:25,2022-03-29 18:45,25,0.1241,0.0,0.0869,0.05,-0.03
7255,12,2022-04-05 07:15,2022-04-05 08:25,75,0.2507,0.0,0.1755,0.05,-0.03
7256,12,2022-04-05 09:10,2022-04-05 09:20,15,0.4141,0.0,0.2899,0.05,-0.03
7257,12,2022-04-05 09:55,2022-04-05 10:05,15,0.5756,0.0,0.4029,0.05,-0.03
7258,12,2022-04-11 07:45,2022-04-11 08:30,50,0.1337,0.0,0.0936,0.05,-0.03
7259,12,2022-04-11 09:10,2022-04-11 09:50,45,0.1933,0.0,0.1353,0.05,-0.03
7260,12,2022-04-11 10:30,2022-04-11 10:40,15,0.269,0.0,0.1883,0.05,-0.03
7261,12,2022-04-11 14:15,2022-04-11 15:40,90,0.6885,0.0,0.482,0.05,-0.03
7262,12,2022-04-16 06:55,2022-04-16 07:10,20,0.052,0.0,0.0364,0.05,-0.03
7263,12,2022-04-16 09:10,2022-04-16 09:20,15,0.0794,0.0,0.0556,0.05,-0.03
7264,12,2022-04-16 10:15,2022-04-16 11:50,100,0.3572,0.0,0.25,0.05,-0.03
7265,12,2022-04-16 13:30,2022-04-16 13:40,15,0.602,0.0,0.4214,0.05,-0.03
7266,12,2022-04-16 14:15,2022-04-16 14:45,35,0.5153,0.0,0.3607,0.05,-0.03
7267,12,2022-04-22 09:45,2022-04-22 09:55,15,0.1602,0.0,0.1121,0.05,-0.03
7268,12,2022-04-22 11:35,2022-04-22 12:15,45,0.6732,0.0,0.4712,0.05,-0.03
7269,12,2022-04-22 14:10,2022-04-22 17:05,180,0.4733,0.0,0.3313,0.05,-0.03
7270,12,2022-04-22 18:10,2022-04-22 18:20,15,0.2333,0.0,0.1633,0.05,-0.03
7271,12,2022-04-28 16:30,2022-04-28 18:00,95,0.3722,0.0,0.2605,0.05,-0.03
7272,12,2022-04-30 09:25,2022-04-30 09:35,15,0.2872,0.0,0.201,0.05,-0.03
7273,12,2022-04-30 11:45,2022-04-30 12:10,30,0.529,0.0,0.3703,0.05,-0.03
7274,12,2022-05-03 09:10,2022-05-03 09:20,15,0.5835,0.0,0.4084,0.05,-0.03
7275,12,2022-05-08 06:00,2022-05-08 06:15,20,0.0655,0.0,0.0458,0.05,-0.03
7276,12,2022-05-08 09:40,2022-05-08 11:00,85,0.3669,0.0,0.2568,0.05,-0.03
7277,12,2022-05-08 13:10,2022-05-08 14:00,55,0.5936,0.0,0.4155,0.05,-0.03
7278,12,2022-05-08 14:45,2022-05-08 14:55,15,0.0654,0.0,0.0458,0.05,-0.03
7279,12,2022-05-08 15:35,2022-05-08 16:55,85,0.4394,0.0,0.3076,0.05,-0.03
7280,12,2022-05-08 19:55,2022-05-08 20:10,20,0.0685,0.0,0.048,0.05,-0.03
7281,12,2022-05-09 05:55,2022-05-09 06:15,25,0.0865,0.0,0.0605,0.05,-0.03
7282,12,2022-05-09 10:05,2022-05-09 12:20,140,0.6735,0.0,0.4714,0.05,-0.03
7283,12,2022-05-09 14:20,2022-05-09 15:35,80,0.6075,0.0,0.4252,0.05,-0.03
7284,12,2022-05-09 16:45,2022-05-09 17:40,60,0.577,0.0,0.4039,0.05,-0.03
7285,12,2022-05-09 18:50,2022-05-09 19:05,20,0.0584,0.0,0.0409,0.05,-0.03
7286,12,2022-05-10 06:55,2022-05-10 09:10,140,0.4456,0.0,0.3119,0.05,-0.03
7287,12,2022-05-10 10:40,2022-05-10 11:00,25,0.6028,0.0,0.422,0.05,-0.03
7288,12,2022-05-10 12:25,2022-05-10 14:05,105,0.354,0.0,0.2478,0.05,-0.03
7289,12,2022-05-10 16:45,2022-05-10 18:30,110,0.3089,0.0,0.2162,0.05,-0.03
7290,12,2022-05-11 15:20,2022-05-11 18:10,175,0.5428,0.0,0.38,0.05,-0.03
7291,12,2022-05-12 05:50,2022-05-12 06:25,40,0.1165,0.0,0.0816,0.05,-0.03
7292,12,2022-05-12 08:05,2022-05-12 08:15,15,0.1132,0.0,0.0792,0.05,-0.03
7293,12,2022-05-12 09:20,2022-05-12 11:10,115,0.6588,0.0,0.4612,0.05,-0.03
7294,12,2022-05-12 13:10,2022-05-12 13:20,15,0.6209,0.0,0.4346,0.05,-0.03
7295,12,2022-05-12 14:15,2022-05-12 14:55,45,0.7229,0.0,0.506,0.05,-0.03
7296,12,2022-05-12 16:40,2022-05-12 19:10,155,0.558,0.0,0.3906,0.05,-0.03
7297,12,2022-05-13 07:50,2022-05-13 08:55,70,0.506,0.0,0.3542,0.05,-0.03
7298,12,2022-05-13 15:45,2022-05-13 16:00,20,0.4944,0.0,0.3461,0.05,-0.03
7299,12,2022-05-13 17:20,2022-05-13 17:55,40,0.3808,0.0,0.2666,0.05,-0.03
7300,12,2022-05-14 08:15,2022-05-14 09:25,75,0.5382,0.0,0.3767,0.05,-0.03
7301,12,2022-05-14 11:25,2022-05-14 17:45,385,0.7655,0.0,0.5358,0.05,-0.03
7302,12,2022-05-18 05:50,2022-05-18 06:05,20,0.0725,0.0,0.0507,0.05,-0.03
7303,12,2022-05-18 08:35,2022-05-18 09:50,80,0.5325,0.0,0.3727,0.05,-0.03
7304,12,2022-05-18 10:25,2022-05-18 11:35,75,0.7026,0.0,0.4918,0.05,-0.03
7305,12,2022-05-18 12:30,2022-05-18 16:25,240,0.7516,0.0,0.5261,0.05,-0.03
7306,12,2022-05-18 19:55,2022-05-18 20:25,35,0.1246,0.0,0.0872,0.05,-0.03
7307,12,2022-05-19 07:25,2022-05-19 07:35,15,0.334,0.0,0.2338,0.05,-0.03
7308,12,2022-05-19 08:15,2022-05-19 08:25,15,0.4412,0.0,0.3088,0.05,-0.03
7309,12,2022-05-19 09:15,2022-05-19 09:35,25,0.0811,0.0,0.0568,0.05,-0.03
7310,12,2022-05-19 10:35,2022-05-19 11:05,35,0.1084,0.0,0.0759,0.05,-0.03
7311,12,2022-05-19 11:40,2022-05-19 11:50,15,0.7822,0.0,0.5475,0.05,-0.03
7312,12,2022-05-19 15:35,2022-05-19 15:55,25,0.6307,0.0,0.4415,0.05,-0.03
7313,12,2022-05-19 16:45,2022-05-19 17:20,40,0.5233,0.0,0.3663,0.05,-0.03
7314,12,2022-05-19 18:05,2022-05-19 18:15,15,0.4951,0.0,0.3466,0.05,-0.03
7315,12,2022-05-20 05:40,2022-05-20 06:05,30,0.1104,0.0,0.0773,0.05,-0.03
7316,12,2022-05-20 07:30,2022-05-20 07:45,20,0.1918,0.0,0.1343,0.05,-0.03
7317,12,2022-05-20 20:05,2022-05-20 20:20,20,0.0658,0.0,0.0461,0.05,-0.03
7318,12,2022-05-24 09:05,2022-05-24 09:15,15,0.5674,0.0,0.3972,0.05,-0.03
7319,12,2022-05-24 15:30,2022-05-24 17:25,120,0.6397,0.0,0.4478,0.05,-0.03
7320,12,2022-05-25 08:40,2022-05-25 09:50,75,0.577,0.0,0.4039,0.05,-0.03
7321,12,2022-05-25 10:35,2022-05-25 10:45,15,0.6782,0.0,0.4747,0.05,-0.03
7322,12,2022-05-25 11:35,2022-05-25 13:25,115,0.7099,0.0,0.4969,0.05,-0.03
7323,12,2022-05-25 14:00,2022-05-25 16:55,180,0.4395,0.0,0.3076,0.05,-0.03
7324,12,2022-05-25 19:05,2022-05-25 19:30,30,0.0583,0.0,0.0408,0.05,-0.03
7325,12,2022-05-25 20:05,2022-05-25 20:15,15,0.0602,0.0,0.0421,0.05,-0.03
7326,12,2022-05-28 05:50,2022-05-28 06:05,20,0.0717,0.0,0.0502,0.05,-0.03
7327,12,2022-05-28 08:30,2022-05-28 13:45,320,0.5633,0.0,0.3943,0.05,-0.03
7328,12,2022-05-28 14:35,2022-05-28 18:30,240,0.5481,0.0,0.3837,0.05,-0.03
7329,12,2022-05-28 19:25,2022-05-28 19:35,15,0.2066,0.0,0.1446,0.05,-0.03
7330,12,2022-05-31 09:20,2022-05-31 10:05,50,0.662,0.0,0.4634,0.05,-0.03
7331,12,2022-05-31 11:05,2022-05-31 11:15,15,0.7973,0.0,0.5581,0.05,-0.03
7332,12,2022-05-31 15:40,2022-05-31 17:35,120,0.6407,0.0,0.4485,0.05,-0.03
7333,12,2022-06-01 05:50,2022-06-01 06:00,15,0.0547,0.0,0.0383,0.05,-0.03
7334,12,2022-06-01 09:20,2022-06-01 11:40,145,0.7217,0.0,0.5052,0.05,-0.03
7335,12,2022-06-01 13:00,2022-06-01 13:10,15,0.7371,0.0,0.516,0.05,-0.03
7336,12,2022-06-01 14:00,2022-06-01 16:15,140,0.6514,0.0,0.456,0.05,-0.03
7337,12,2022-06-01 17:35,2022-06-01 18:35,65,0.1824,0.0,0.1277,0.05,-0.03
7338,12,2022-06-01 20:00,2022-06-01 20:25,30,0.0809,0.0,0.0566,0.05,-0.03
7339,12,2022-06-06 11:05,2022-06-06 11:35,35,0.6134,0.0,0.4294,0.05,-0.03
7340,12,2022-06-18 07:10,2022-06-18 07:40,35,0.2296,0.0,0.1607,0.05,-0.03
7341,12,2022-06-18 10:55,2022-06-18 11:05,15,0.5107,0.0,0.3575,0.05,-0.03
7342,12,2022-06-18 13:25,2022-06-18 13:50,30,0.4603,0.0,0.3222,0.05,-0.03
7343,12,2022-06-18 14:40,2022-06-18 16:00,85,0.4118,0.0,0.2883,0.05,-0.03
7344,12,2022-06-18 17:20,2022-06-18 18:45,90,0.3953,0.0,0.2767,0.05,-0.03
7345,12,2022-06-21 19:00,2022-06-21 19:25,30,0.3098,0.0,0.2169,0.05,-0.03
7346,12,2022-06-22 05:45,2022-06-22 06:55,75,0.2538,0.0,0.1777,0.05,-0.03
7347,12,2022-06-22 14:15,2022-06-22 14:30,20,0.1248,0.0,0.0874,0.05,-0.03
7348,12,2022-06-22 18:25,2022-06-22 18:55,35,0.1671,0.0,0.117,0.05,-0.03
7349,12,2022-06-23 06:25,2022-06-23 07:45,85,0.3426,0.0,0.2398,0.05,-0.03
7350,12,2022-06-23 18:15,2022-06-23 19:50,100,0.4429,0.0,0.31,0.05,-0.03
7351,12,2022-06-25 18:20,2022-06-25 18:30,15,0.4667,0.0,0.3267,0.05,-0.03
7352,12,2022-06-25 19:25,2022-06-25 20:10,50,0.1925,0.0,0.1347,0.05,-0.03
7353,12,2022-06-26 06:20,2022-06-26 06:30,15,0.1561,0.0,0.1093,0.05,-0.03
7354,12,2022-06-26 18:25,2022-06-26 19:10,50,0.1831,0.0,0.1282,0.05,-0.03
7355,12,2022-06-27 12:10,2022-06-27 12:20,15,0.7004,0.0,0.4903,0.05,-0.03
7356,12,2022-06-28 06:30,2022-06-28 06:40,15,0.0705,0.0,0.0493,0.05,-0.03
7357,12,2022-06-28 18:30,2022-06-28 19:45,80,0.3454,0.0,0.2418,0.05,-0.03
7358,12,2022-07-09 17:55,2022-07-09 18:40,50,0.4691,0.0,0.3284,0.05,-0.03
7359,12,2022-07-12 06:35,2022-07-12 06:45,15,0.0943,0.0,0.066,0.05,-0.03
7360,12,2022-07-12 07:45,2022-07-12 07:55,15,0.2734,0.0,0.1914,0.05,-0.03
7361,12,2022-07-12 09:40,2022-07-12 10:10,35,0.1845,0.0,0.1291,0.05,-0.03
7362,12,2022-07-12 18:20,2022-07-12 18:55,40,0.4048,0.0,0.2834,0.05,-0.03
7363,12,2022-07-12 19:35,2022-07-12 19:45,15,0.1083,0.0,0.0758,0.05,-0.03
7364,12,2022-07-14 12:25,2022-07-14 13:30,70,0.53,0.0,0.371,0.05,-0.03
7365,12,2022-07-14 14:10,2022-07-14 14:20,15,0.5374,0.0,0.3762,0.05,-0.03
7366,12,2022-07-15 10:05,2022-07-15 10:25,25,0.4354,0.0,0.3048,0.05,-0.03
7367,12,2022-07-16 11:20,2022-07-16 11:30,15,0.5119,0.0,0.3583,0.05,-0.03
7368,12,2022-07-16 12:15,2022-07-16 12:25,15,0.529,0.0,0.3703,0.05,-0.03
7369,12,2022-07-16 13:00,2022-07-16 13:10,15,0.5411,0.0,0.3788,0.05,-0.03
7370,12,2022-07-18 10:25,2022-07-18 11:55,95,0.583,0.0,0.4081,0.05,-0.03
7371,12,2022-07-18 15:25,2022-07-18 15:35,15,0.7447,0.0,0.5213,0.05,-0.03
7372,12,2022-07-19 10:05,2022-07-19 11:05,65,0.6051,0.0,0.4236,0.05,-0.03
7373,12,2022-07-19 12:00,2022-07-19 14:30,155,0.817,0.0,0.5719,0.05,-0.03
7374,12,2022-07-20 13:20,2022-07-20 13:30,15,0.8529,0.0,0.597,0.05,-0.03
7375,12,2022-07-21 11:35,2022-07-21 12:25,55,0.7765,0.0,0.5436,0.05,-0.03
7376,12,2022-07-22 10:20,2022-07-22 10:30,15,0.6467,0.0,0.4527,0.05,-0.03
7377,12,2022-07-25 06:10,2022-07-25 06:20,15,0.051,0.0,0.0357,0.05,-0.03
7378,12,2022-07-25 14:45,2022-07-25 15:40,60,0.6655,0.0,0.4658,0.05,-0.03
7379,12,2022-07-27 08:50,2022-07-27 09:30,45,0.2088,0.0,0.1462,0.05,-0.03
7380,12,2022-07-27 15:20,2022-07-27 15:30,15,0.6688,0.0,0.4682,0.05,-0.03
7381,12,2022-07-29 06:15,2022-07-29 08:05,115,0.1346,0.0,0.0942,0.05,-0.03
7382,12,2022-07-29 09:55,2022-07-29 11:10,80,0.5799,0.0,0.4059,0.05,-0.03
7383,12,2022-07-29 12:30,2022-07-29 14:50,145,0.7509,0.0,0.5256,0.05,-0.03
7384,12,2022-08-02 08:10,2022-08-02 09:10,65,0.0999,0.0,0.0699,0.05,-0.03
7385,12,2022-08-02 12:10,2022-08-02 12:25,20,0.13,0.0,0.091,0.05,-0.03
7386,12,2022-08-02 13:50,2022-08-02 14:55,70,0.697,0.0,0.4879,0.05,-0.03
7387,12,2022-08-02 19:55,2022-08-02 20:05,15,0.0533,0.0,0.0373,0.05,-0.03
7388,12,2022-08-03 07:15,2022-08-03 07:25,15,0.0502,0.0,0.0351,0.05,-0.03
7389,12,2022-08-03 08:40,2022-08-03 09:45,70,0.2468,0.0,0.1728,0.05,-0.03
7390,12,2022-08-03 11:10,2022-08-03 11:30,25,0.4335,0.0,0.3034,0.05,-0.03
7391,12,2022-08-03 13:30,2022-08-03 13:40,15,0.0532,0.0,0.0372,0.05,-0.03
7392,12,2022-08-03 14:15,2022-08-03 14:45,35,0.7094,0.0,0.4966,0.05,-0.03
7393,12,2022-08-03 16:00,2022-08-03 16:10,15,0.1678,0.0,0.1175,0.05,-0.03
7394,12,2022-08-04 13:20,2022-08-04 14:05,50,0.8162,0.0,0.5713,0.05,-0.03
7395,12,2022-08-04 18:10,2022-08-04 18:25,20,0.1742,0.0,0.1219,0.05,-0.03
7396,12,2022-08-10 18:15,2022-08-10 18:25,15,0.4055,0.0,0.2838,0.05,-0.03
7397,12,2022-08-10 19:00,2022-08-10 19:10,15,0.1595,0.0,0.1116,0.05,-0.03
7398,12,2022-08-16 08:25,2022-08-16 08:35,15,0.3609,0.0,0.2526,0.05,-0.03
7399,12,2022-08-16 09:10,2022-08-16 09:45,40,0.4931,0.0,0.3452,0.05,-0.03
7400,12,2022-08-16 12:45,2022-08-16 14:05,85,0.7987,0.0,0.5591,0.05,-0.03
7401,12,2022-08-16 15:05,2022-08-16 15:15,15,0.6448,0.0,0.4514,0.05,-0.03
7402,12,2022-08-21 09:00,2022-08-21 09:10,15,0.2361,0.0,0.1653,0.05,-0.03
7403,12,2022-08-21 10:00,2022-08-21 10:10,15,0.3632,0.0,0.2542,0.05,-0.03
7404,12,2022-08-21 12:30,2022-08-21 12:55,30,0.4322,0.0,0.3025,0.05,-0.03
7405,12,2022-08-22 14:25,2022-08-22 14:45,25,0.7706,0.0,0.5394,0.05,-0.03
7406,12,2022-08-24 06:35,2022-08-24 06:45,15,0.0526,0.0,0.0368,0.05,-0.03
7407,12,2022-08-24 10:05,2022-08-24 10:35,35,0.6046,0.0,0.4232,0.05,-0.03
7408,12,2022-08-24 11:35,2022-08-24 12:25,55,0.7463,0.0,0.5224,0.05,-0.03
7409,12,2022-08-24 13:40,2022-08-24 13:55,20,0.7298,0.0,0.5109,0.05,-0.03
7410,12,2022-08-24 14:45,2022-08-24 15:15,35,0.6268,0.0,0.4388,0.05,-0.03
7411,12,2022-08-24 15:55,2022-08-24 16:05,15,0.495,0.0,0.3465,0.05,-0.03
7412,12,2022-08-24 19:35,2022-08-24 19:45,15,0.0502,0.0,0.0351,0.05,-0.03
7413,12,2022-08-25 15:35,2022-08-25 15:45,15,0.6436,0.0,0.4505,0.05,-0.03
7414,12,2022-08-26 14:35,2022-08-26 14:45,15,0.7673,0.0,0.5371,0.05,-0.03
7415,12,2022-08-29 08:20,2022-08-29 10:35,140,0.2758,0.0,0.1931,0.05,-0.03
7416,12,2022-08-29 13:00,2022-08-29 15:50,175,0.8035,0.0,0.5624,0.05,-0.03
7417,12,2022-08-29 19:30,2022-08-29 19:40,15,0.0535,0.0,0.0374,0.05,-0.03
7418,12,2022-09-01 08:10,2022-09-01 08:25,20,0.2665,0.0,0.1866,0.05,-0.03
7419,12,2022-09-01 09:25,2022-09-01 10:00,40,0.5463,0.0,0.3824,0.05,-0.03
7420,12,2022-09-01 14:50,2022-09-01 15:45,60,0.6577,0.0,0.4604,0.05,-0.03
7421,12,2022-09-01 16:40,2022-09-01 16:50,15,0.1442,0.0,0.1009,0.05,-0.03
7422,12,2022-09-01 17:25,2022-09-01 17:35,15,0.396,0.0,0.2772,0.05,-0.03
7423,12,2022-09-01 18:40,2022-09-01 18:50,15,0.05,0.0,0.035,0.05,-0.03
7424,12,2022-09-02 09:00,2022-09-02 09:10,15,0.3838,0.0,0.2687,0.05,-0.03
7425,12,2022-09-02 10:10,2022-09-02 10:25,20,0.613,0.0,0.4291,0.05,-0.03
7426,12,2022-09-03 15:10,2022-09-03 15:20,15,0.6577,0.0,0.4604,0.05,-0.03
7427,12,2022-09-03 15:55,2022-09-03 16:05,15,0.547,0.0,0.3829,0.05,-0.03
7428,12,2022-09-09 08:55,2022-09-09 09:05,15,0.3167,0.0,0.2217,0.05,-0.03
7429,12,2022-09-09 13:45,2022-09-09 13:55,15,0.7216,0.0,0.5051,0.05,-0.03
7430,12,2022-09-30 08:55,2022-09-30 09:05,15,0.4554,0.0,0.3188,0.05,-0.03
7431,12,2022-09-30 12:20,2022-09-30 12:30,15,0.8466,0.0,0.5926,0.05,-0.03
7432,12,2022-09-30 13:55,2022-09-30 14:30,40,0.7902,0.0,0.5531,0.05,-0.03
7433,12,2022-09-30 16:10,2022-09-30 17:40,95,0.3429,0.0,0.24,0.05,-0.03
7434,12,2022-10-03 12:45,2022-10-03 13:00,20,0.8389,0.0,0.5872,0.05,-0.03
7435,12,2022-10-03 18:00,2022-10-03 18:10,15,0.0818,0.0,0.0573,0.05,-0.03
7436,12,2022-10-05 07:35,2022-10-05 09:20,110,0.3399,0.0,0.2379,0.05,-0.03
7437,12,2022-10-05 11:10,2022-10-05 12:00,55,0.7148,0.0,0.5004,0.05,-0.03
7438,12,2022-10-05 14:00,2022-10-05 14:40,45,0.7141,0.0,0.4999,0.05,-0.03
7439,12,2022-10-05 15:35,2022-10-05 17:40,130,0.509,0.0,0.3563,0.05,-0.03
7440,12,2022-10-06 08:15,2022-10-06 10:20,130,0.4694,0.0,0.3286,0.05,-0.03
7441,12,2022-10-06 11:05,2022-10-06 12:05,65,0.6503,0.0,0.4552,0.05,-0.03
7442,12,2022-10-06 12:40,2022-10-06 16:55,260,0.5776,0.0,0.4043,0.05,-0.03
7443,12,2022-10-06 17:30,2022-10-06 18:00,35,0.1242,0.0,0.0869,0.05,-0.03
7444,12,2022-10-07 07:00,2022-10-07 07:30,35,0.0786,0.0,0.055,0.05,-0.03
7445,12,2022-10-07 08:30,2022-10-07 17:00,515,0.4005,0.0,0.2804,0.05,-0.03
7446,12,2022-10-07 18:15,2022-10-07 18:50,40,0.0718,0.0,0.0503,0.05,-0.03
7447,12,2022-10-10 08:20,2022-10-10 14:00,345,0.5214,0.0,0.365,0.05,-0.03
7448,12,2022-10-10 14:40,2022-10-10 16:20,105,0.3376,0.0,0.2363,0.05,-0.03
7449,12,2022-10-11 07:20,2022-10-11 07:30,15,0.0526,0.0,0.0368,0.05,-0.03
7450,12,2022-10-11 10:20,2022-10-11 11:35,80,0.635,0.0,0.4445,0.05,-0.03
7451,12,2022-10-11 12:15,2022-10-11 14:05,115,0.6198,0.0,0.4339,0.05,-0.03
7452,12,2022-10-11 14:40,2022-10-11 17:00,145,0.3713,0.0,0.2599,0.05,-0.03
7453,12,2022-10-19 07:45,2022-10-19 10:10,150,0.4221,0.0,0.2955,0.05,-0.03
7454,12,2022-10-19 12:25,2022-10-19 14:10,110,0.6736,0.0,0.4715,0.05,-0.03
7455,12,2022-10-19 15:45,2022-10-19 17:40,120,0.3117,0.0,0.2182,0.05,-0.03
7456,12,2022-10-27 07:45,2022-10-27 11:05,205,0.6777,0.0,0.4744,0.05,-0.03
7457,12,2022-10-27 12:20,2022-10-27 12:30,15,0.8185,0.0,0.573,0.05,-0.03
7458,12,2022-10-27 13:05,2022-10-27 13:15,15,0.8162,0.0,0.5713,0.05,-0.03
